temperature,sio4,po4,no3,o2
24.57972167168924,0.7187327020701995,0.0064861450173527,0.128015434665291,215.5906810294125
23.18688305836809,0.9891433070417164,0.0024625260501027,0.0694193300419736,227.6894523634688
23.02795173129693,0.9781185477326674,0.000239464120682,0.0717085765008486,223.92300994673369
22.779747783968208,1.2588033039137947,0.0007369283729276,0.0209339488803236,222.6997164829445
21.649939576341968,1.0038064179685011,0.024653423456144,0.1057699838580844,218.74059608655037
24.25052459092056,0.6960466047695348,0.0540189869653217,0.1996497426023922,213.21067652898444
23.236215870710616,0.5863565600719927,0.0449470840171103,0.0678329594230398,216.1577238339096
21.862630004842902,0.7639105717193674,0.0256124290698204,0.037194600805942,224.39386241449293
21.529642702191992,0.6667107646145282,0.0436707016856719,0.2062483460464054,228.28072322401792
20.639466527030805,0.4739724512136626,0.0434042745137273,0.2465709932139287,231.6460954069595
19.40538542527228,0.7535291662363726,0.1232010717132896,1.5914336040491122,220.7958676389747
23.1568052096566,0.1747337173828733,0.051120541019152,0.1092334837293563,223.741110459664
22.248984018075312,0.4217560118356105,0.0323967696534805,0.1653513486689446,229.93021271301475
18.45703747856131,0.7625071094293923,0.0560173984535299,0.075954122539225,237.3508747612501
18.26566735382847,0.7398287056947178,0.0603879136758845,0.1377023315384908,241.4810897372727
18.157619403612745,0.7063970760649333,0.0654178505817516,0.1160485814047611,241.9828656500661
17.743537211442217,0.5576774524478783,0.0758303330682856,0.1180450032001112,244.12802669154527
21.319204410084087,0.4642461861414206,0.0538578335283062,0.0010108103750011,227.36573685081936
20.314789737456024,0.3431416082461943,0.0442285208579559,0.0094730159220486,233.0371797159389
19.43540132796354,0.4687133519943905,0.0724688776745644,0.0406527690912546,237.7312554177097
16.715579426047327,0.9158724087867004,0.0654202426786011,0.2608548904618073,250.3253889983163
16.651545766590647,0.8809333536439283,0.0662812252765019,0.2667760752380908,250.17034906401275
15.84527075627241,0.8869282774670475,0.0965384461191126,0.3571079635011411,251.4083894549159
17.634473819484434,0.5885743153351906,0.054343589172545,0.107736237463325,243.3364532175188
16.62035320841079,0.7067384560626295,0.0749909234078857,0.4322481435574392,255.4015485145874
12.530401681813649,1.9811974275199185,0.3580872224325674,4.841392667670303,276.85660825897344
12.501466306981914,1.4611384193348131,0.2963071362056821,3.398915585102914,278.3482907027697
12.464186289794071,1.354608880946404,0.3015531645602856,3.750492552337557,276.382158028342
11.902948376612002,2.688602456618577,0.5160322916311679,7.490339734091908,262.9478325753086
12.559905699937122,2.942013138808834,0.4133206511091741,7.275538345408012,242.7005265523448
11.95104099230354,3.265796624637276,0.5175372976867595,8.58229144913742,248.6160054669344
11.824900087551454,3.440412671396185,0.5416942441518653,9.217438747301829,247.71387776224896
11.538879504034544,3.754488988701485,0.576768327037779,9.336148967138644,252.44448191176403
14.59174087675585,5.342979500082784,0.4784317034081727,10.394738919930116,228.4588363933504
11.053621254935813,3.656210916628246,0.6594614483421458,8.85953799593033,262.66466564516924
13.074803363590634,2.8624843586980195,0.4301733081259318,7.827257158923919,237.52298534469605
11.005806894417129,6.59041084071605,0.7912559858771807,11.842188582992517,237.1452089606921
13.266089412931532,4.310145776721549,0.5261369473945582,9.63955345981013,233.40250587016988
10.824571149105887,5.077980167820228,0.7819167443133704,10.22843533888527,262.7570487481121
13.319074761650842,3.919716982541248,0.5917159694091525,9.688333199036782,234.7211742008686
15.742646483358795,2.7006358253652056,0.3461974621434753,5.311572799135096,226.440975562343
12.850872714011864,3.081099561842301,0.4549013474756431,7.247145183555719,243.1476693263243
12.757188506970785,4.83549008818755,0.609794645245145,10.370029468587392,234.91187252866968
11.563159503307226,4.596393248476043,0.6052491807156773,10.237183750912637,254.12541920786217
12.00826514837288,4.248498379253307,0.5322116638027543,9.97076657214949,250.80125700029328
13.066500525410536,3.0416348638623765,0.4220940320765995,7.115548908809853,232.23666069171256
13.275895759249192,3.9036271702460823,0.5315242824865469,9.567571509656574,241.2394479578689
10.799911336362998,4.609306937057215,0.6474240111319717,11.35596481401581,249.5588622359349
12.448125400853822,2.783218993958421,0.4186374624459453,7.248068435910301,247.30905086140663
11.888464692131986,5.614501704511008,0.7134813177406546,11.677266043811912,237.62547893559207
11.076799782784043,5.25568033740323,0.661070109070176,11.74513371531861,245.91455232893207
11.64572153036857,3.832558172519765,0.559444292989848,10.170037418254338,246.2028725388355
13.777422523882706,4.125039776417303,0.4643877564763334,8.439354783707369,232.82129885052015
12.620782388536256,2.5121856806691856,0.4105126478847837,7.077561928010764,247.29520439852257
11.12919482566616,4.821114753535039,0.6357032330359094,11.400593409283976,246.8626105462388
12.595935345465987,2.7889312716954797,0.4327739980812935,7.2967753591909,245.96502580495596
11.595174130823068,3.96662297496418,0.5744753574518073,10.288670093097418,245.97740274552376
13.027622487163674,3.3801291552837816,0.5375031018003373,9.203295541447991,242.6449816813608
13.106811107930614,2.8968683171434493,0.404800406621585,6.780566439526174,240.0885907083921
13.224990278707608,5.071966916937877,0.5464286533502603,9.030811998388623,233.40384666982845
12.45583055195101,2.603006112521589,0.4093559329541054,7.072093688612839,248.54016943025695
11.558202649997128,3.848903122276696,0.5759906562664481,10.06802237201031,246.72276057721808
15.037993248702044,3.0508309659599684,0.3191992225958882,6.040936952358866,228.76709141471832
12.745367447345206,2.302551881872848,0.385991765201348,6.820240925312028,245.14513389163224
13.213283497757528,2.771498184756407,0.4011357603483995,6.834129540557939,234.37062518915167
12.004500479895032,3.266291665096809,0.5368895455836467,7.75948918730853,254.4123841523429
11.231672393251836,3.6527118108549663,0.557433663483876,9.1384823144114,253.92142852060263
11.408613549456696,4.049415524989778,0.6249199596946001,8.850301195383931,259.142352539623
6.315827547459142,7.839800057090438,1.102673233608328,16.3367543569927,251.82694630651773
12.616447287499982,3.1169666178618747,0.4962699212486766,7.853004674724014,248.91514419495783
14.060566084091516,3.386675182736729,0.4270045570602906,8.0471789848638,237.19839633923004
13.25580204602968,2.26621147646846,0.3603522324346834,6.517285719621555,235.18573378364889
8.363496552151261,8.039039635858073,1.0098549114348123,15.792836578455113,244.9849107523268
12.742102903521769,3.1378721123833,0.4946654750817059,7.839292512301418,247.9640612603696
13.139892011584031,2.906566524309392,0.4116148962124995,6.974839224683896,233.30364294043216
12.427923739306005,3.5154807607001257,0.5232105519361331,8.161620997860283,250.52474015867384
12.185744145287794,3.037740847173548,0.4823968484396604,7.667217932460158,251.7619972684502
12.692919462836096,3.017667601777465,0.4345692065779191,7.313209351887016,242.23017472983028
8.041255292750321,9.918168065967734,0.9275998409526288,13.915238693070286,251.47060804612192
12.76842193837279,4.251285216645686,0.6096250642620963,10.093490418264828,236.4914067843468
13.594811540544,4.389554997494903,0.4462032535037378,8.949763163246033,231.2327705136311
